City:  Lakewood
{'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  01:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:34 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:34 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:34 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:34 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:34 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:35 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:35 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:35 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:35 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:35 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:35 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:36 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:36 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:36 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:36 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:36 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:36 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:37 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:37 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:37 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:37 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:37 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:37 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:38 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:38 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:38 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:38 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:38 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:38 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:39 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:39 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:39 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:39 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:39 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:39 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:40 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:40 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:40 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:40 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:40 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:40 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:41 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:41 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:41 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:41 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:41 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:41 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:42 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:42 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:42 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:42 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:42 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:42 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
City:  Lakewood
{'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:43 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:44 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:44 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:44 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:44 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:44 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:44 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:45 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:45 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:45 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:45 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:45 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:45 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:46 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:46 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:46 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:46 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:46 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:46 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:47 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:47 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:47 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:47 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:47 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:47 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:48 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:48 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:48 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:48 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:48 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:48 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:49 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:49 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
City:  Lakewood
{'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:49 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:50 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:50 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:50 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:50 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:50 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:51 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:51 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:51 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:51 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:51 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:51 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:52 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:52 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
